Date/Time,InteriorLights:Electricity [J](Hourly),Electricity:Facility [J](Hourly)
 01/26  15:00:00,246438765.6,669866376.9
 01/26  16:00:00,250371659.1,666580059.8
 01/26  17:00:00,271122600.8,686839946.6
 01/26  18:00:00,394937767.3,611868005.4
 01/26  19:00:00,407770200,637490127.8
 01/26  20:00:00,407770200,638431775.3
 01/26  21:00:00,407770200,638594374.9
 01/26  22:00:00,77023260,266956259.8
 01/26  23:00:00,77023260,266499280.5
 01/26  24:00:00,77023260,269153790.5
 01/27  01:00:00,77023260,266476176.7
 01/27  02:00:00,77023260,266455356.6
 01/27  03:00:00,77023260,266477697.3
 01/27  04:00:00,77023260,266421497.6
 01/27  05:00:00,77023260,272669946.2
 01/27  06:00:00,77023260,279514168.3
 01/27  07:00:00,77023260,312931895.8
 01/27  08:00:00,361524056.7,571111945.5
 01/27  09:00:00,263053613.2,687354059.8
 01/27  10:00:00,250405235.2,673955185.7
